ID_maximum,ID_minimum,ID_abs_maximum,ID_abs_minimum,ID_mean,ID_abs_energy,ID_mean_abs_change,ID_cid_ce,Time_maximum,Time_minimum,Time_abs_maximum,Time_abs_minimum,Time_mean,Time_abs_energy,Time_mean_abs_change,Time_cid_ce,hr_maximum,hr_minimum,hr_abs_maximum,hr_abs_minimum,hr_mean,hr_abs_energy,hr_mean_abs_change,hr_cid_ce,temp_maximum,temp_minimum,temp_abs_maximum,temp_abs_minimum,temp_mean,temp_abs_energy,temp_mean_abs_change,temp_cid_ce,target,target_name
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.733333333333334,1826.3333333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,75.83723214285702,90.87553571428558,75.83723214285702,85.45997916666653,7321.364033352176,0.4037651331719125,0.18655301231191584,30.923490919209527,30.822676715008495,30.923490919209527,30.822676715008495,30.87943567618158,953.5408465552833,0.002473158701110788,9.751412601581817e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.75,1827.75,0.01694915254237288,0.01694915254237288,90.87553571428558,76.39651785714273,90.87553571428558,76.39651785714273,85.56000744047606,7337.136107529339,0.3985699152542371,0.18233421704751784,30.923490919209527,30.822676715008495,30.923490919209527,30.822676715008495,30.881045187958918,953.6402221848358,0.0024692945536776614,9.749231324440591e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.766666666666666,1829.1666666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,76.94571428571416,90.87553571428558,76.94571428571416,85.64626041666652,7350.7613361549775,0.39379085956416426,0.17843245943769406,30.923490919209527,30.823079166469483,30.923490919209527,30.823079166469483,30.882683917109453,953.7414033484907,0.0024854700281262913,9.777688123533326e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.78333333333333,1830.5833333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,77.48098214285702,90.87553571428558,77.48098214285702,85.71849553571414,7362.1907765636715,0.3896655569007261,0.1750202448060788,30.923490919209527,30.82493316970683,30.923490919209527,30.82493316970683,30.88430880431368,953.8417298178612,0.0024613015888150865,9.722534088149706e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.8,1832.0,0.01694915254237288,0.01694915254237288,90.87553571428558,78.00955357142844,90.87553571428558,78.00955357142844,85.77648511904746,7371.378723811626,0.38612136803874075,0.1720146460729416,30.923490919209527,30.828337856638537,30.923490919209527,30.828337856638537,30.885910784404395,953.9406456567443,0.0024117234446570626,9.529959519434664e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.81666666666667,1833.4166666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,78.53517857142845,90.87553571428558,78.53517857142845,85.8197827380951,7378.246460705758,0.3831946125907988,0.16944328235796396,30.923490919209527,30.83271316567368,30.923490919209527,30.83271316567368,30.887438330362876,954.034969066343,0.0023555548339213245,9.224589316434563e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.833333333333336,1834.8333333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,79.06491071428557,90.87553571428558,79.06491071428557,85.84794791666654,7382.717972000002,0.38069612590799007,0.16716452865574163,30.923490919209527,30.833419476112617,30.923490919209527,30.833419476112617,30.888891692213942,954.124717980143,0.0023016068614460402,9.044704916723843e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.85,1836.25,0.01694915254237288,0.01694915254237288,90.87553571428558,79.61464285714273,90.87553571428558,79.61464285714273,85.8603333333332,7384.685679638582,0.3784473365617429,0.16499043124135193,30.923490919209527,30.833419476112617,30.923490919209527,30.833419476112617,30.890317573016418,954.2127768088326,0.0022968233366713795,9.027953789321747e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.86666666666667,1837.6666666666667,0.01694915254237288,0.01694915254237288,90.87553571428558,79.35374999999988,90.87553571428558,79.35374999999988,85.8559851190475,7383.994451001782,0.376519370460048,0.16301943018202997,30.925727862777727,30.833419476112617,30.925727862777727,30.833419476112617,30.891845040718916,954.307112920351,0.0023569358570138185,9.320084025472743e-06,1.0,1
13.0,13.0,13.0,13.0,13.0,169.0,0.0,0.0,43.0,42.0,43.0,42.0,42.88333333333333,1839.0833333333333,0.01694915254237288,0.01694915254237288,90.87553571428558,78.86249999999987,90.87553571428558,78.86249999999987,85.83398214285701,7380.494983724466,0.3747730024213072,0.16112368530568968,30.92913508398724,30.833419476112617,30.92913508398724,30.833419476112617,30.89344023781607,954.4056363741312,0.0023505174042918885,9.273915253394621e-06,1.0,1
